"locality_identifier","household_identifier","treatment_locality","promotion_locality","eligible","enrolled","enrolled_rp","poverty_index","round","health_expenditures","age_hh","age_sp","educ_hh","educ_sp","female_hh","indigenous","hhsize","dirtfloor","bathroom","land","hospital_distance","enrolled_num"
80,280,"Treatment","Promotion","Eligible","Enrolled",1,48.1197814941406,"After",0.984786212444305,43,41,2,0,0,0,8,1,0,1,130.47840098353,1
80,281,"Treatment","Promotion","Eligible","Enrolled",1,48.4289016723633,"Before",17.8267192840576,60,57,2,0,0,0,5,1,0,1,130.47840098353,1
80,281,"Treatment","Promotion","Eligible","Enrolled",1,48.4289016723633,"After",1.79042363166809,61,58,2,0,0,0,5,1,0,1,130.47840098353,1
80,283,"Treatment","Promotion","Eligible","Enrolled",0,44.1136016845703,"Before",7.35163688659668,52,52,0,0,0,0,11,1,0,18,130.47840098353,1
80,283,"Treatment","Promotion","Eligible","Enrolled",0,44.1136016845703,"After",3.45340752601624,53,53,0,0,0,0,11,1,0,18,130.47840098353,1
80,287,"Treatment","Promotion","Eligible","Enrolled",0,49.3044815063477,"Before",22.2034187316895,86,41,0,2,1,1,2,1,0,1,130.47840098353,1
80,287,"Treatment","Promotion","Eligible","Enrolled",0,49.3044815063477,"After",4.15105724334717,87,41,0,2,1,1,2,1,0,1,130.47840098353,1
80,290,"Treatment","Promotion","Eligible","Enrolled",1,42.3493041992188,"After",4.29790782928467,38,36,0,0,0,0,5,1,0,18,130.47840098353,1
80,290,"Treatment","Promotion","Eligible","Enrolled",1,42.3493041992188,"Before",18.2606353759766,37,35,0,0,0,0,5,1,0,18,130.47840098353,1
44,294,"Treatment","Promotion","Eligible","Enrolled",1,52.7047920227051,"After",4.37617683410645,37,35,6,3,0,0,10,1,1,2,147.658729749109,1
44,294,"Treatment","Promotion","Eligible","Enrolled",1,52.7047920227051,"Before",6.2521538734436,36,34,6,3,0,0,10,1,1,2,147.658729749109,1
61,297,"Treatment","Promotion","Eligible","Enrolled",1,55.4289016723633,"Before",11.477837562561,43,39,0,0,0,0,7,1,0,0,107.677866683872,1
61,297,"Treatment","Promotion","Eligible","Enrolled",1,55.4289016723633,"After",9.91823863983154,44,40,0,0,0,0,7,1,0,0,107.677866683872,1
61,299,"Treatment","Promotion","Eligible","Enrolled",1,50.1159210205078,"After",0,41,39,0,0,0,1,7,1,0,1,107.677866683872,1
61,299,"Treatment","Promotion","Eligible","Enrolled",1,50.1159210205078,"Before",8.77418327331543,40,38,0,0,0,1,7,1,0,1,107.677866683872,1
61,301,"Treatment","Promotion","Eligible","Enrolled",1,54.1731071472168,"Before",13.394832611084,33,25,0,0,0,1,4,1,0,0,107.677866683872,1
61,301,"Treatment","Promotion","Eligible","Enrolled",1,54.1731071472168,"After",7.58159923553467,34,26,0,0,0,1,4,1,0,0,107.677866683872,1
61,304,"Treatment","Promotion","Eligible","Enrolled",1,53.4775886535645,"Before",14.3033695220947,46,41,0,0,0,1,6,0,0,3,107.677866683872,1
61,304,"Treatment","Promotion","Eligible","Enrolled",1,53.4775886535645,"After",14.3909540176392,47,42,0,0,0,1,6,0,0,3,107.677866683872,1
61,306,"Treatment","Promotion","Eligible","Enrolled",1,52.8338470458984,"Before",9.67244625091553,56,41,0,2,1,1,8,1,0,1,107.677866683872,1
61,306,"Treatment","Promotion","Eligible","Enrolled",1,52.8338470458984,"After",0,56,41,0,2,1,1,8,1,0,1,107.677866683872,1
61,307,"Treatment","Promotion","Eligible","Enrolled",1,52.3701705932617,"After",2.85335278511047,59,56,0,0,0,1,8,1,0,2,107.677866683872,1
61,307,"Treatment","Promotion","Eligible","Enrolled",1,52.3701705932617,"Before",8.17858028411865,58,56,0,0,0,1,8,1,0,2,107.677866683872,1
61,313,"Treatment","Promotion","Eligible","Enrolled",1,56.0023155212402,"After",6.39132976531982,38,35,0,0,0,1,5,1,1,3,107.677866683872,1
61,313,"Treatment","Promotion","Eligible","Enrolled",1,56.0023155212402,"Before",13.1462316513062,37,34,0,0,0,1,5,1,1,3,107.677866683872,1
61,315,"Treatment","Promotion","Eligible","Enrolled",1,42.5811424255371,"Before",10.8356256484985,31,37,5,0,0,1,6,1,0,0,107.677866683872,1
61,315,"Treatment","Promotion","Eligible","Enrolled",1,42.5811424255371,"After",6.22560977935791,33,38,5,0,0,1,6,1,0,0,107.677866683872,1
98,317,"Treatment","Promotion","Eligible","Enrolled",1,48.0680046081543,"Before",10.0263137817383,31,24,6,6,0,1,6,1,0,0,112.767007082944,1
98,317,"Treatment","Promotion","Eligible","Enrolled",1,48.0680046081543,"After",2.48713040351868,32,24,6,6,0,1,6,1,0,0,112.767007082944,1
98,318,"Treatment","Promotion","Eligible","Enrolled",1,52.3956718444824,"After",0,28,26,6,6,0,1,5,0,0,0,112.767007082944,1
98,318,"Treatment","Promotion","Eligible","Enrolled",1,52.3956718444824,"Before",14.2863836288452,27,24,6,6,0,1,5,0,0,0,112.767007082944,1
98,319,"Treatment","Promotion","Eligible","Enrolled",1,50.077278137207,"After",3.97501301765442,41,27,0,0,0,0,6,1,0,0,112.767007082944,1
98,319,"Treatment","Promotion","Eligible","Enrolled",1,50.077278137207,"Before",12.6429986953735,40,27,0,0,0,0,6,1,0,0,112.767007082944,1
98,321,"Treatment","Promotion","Eligible","Enrolled",1,53.4544067382812,"Before",12.776927947998,32,33,6,0,0,1,5,1,0,0,112.767007082944,1
98,321,"Treatment","Promotion","Eligible","Enrolled",1,53.4544067382812,"After",1.1384642124176,33,34,6,0,0,1,5,1,0,0,112.767007082944,1
98,328,"Treatment","Promotion","Eligible","Enrolled",1,54.6367835998535,"After",12.1729173660278,28,25,6,4,0,0,4,1,0,0,112.767007082944,1
98,328,"Treatment","Promotion","Eligible","Enrolled",1,54.6367835998535,"Before",16.3804378509521,27,24,6,4,0,0,4,1,0,0,112.767007082944,1
98,332,"Treatment","Promotion","Eligible","Enrolled",1,53.3230285644531,"After",9.4450216293335,29,25,6,6,0,1,4,1,0,0,112.767007082944,1
98,332,"Treatment","Promotion","Eligible","Enrolled",1,53.3230285644531,"Before",13.8448152542114,28,24,6,6,0,1,4,1,0,0,112.767007082944,1
98,337,"Treatment","Promotion","Eligible","Enrolled",1,57.0710983276367,"After",4.06147956848145,73,73,0,0,0,1,5,0,0,1,112.767007082944,1
98,337,"Treatment","Promotion","Eligible","Enrolled",1,57.0710983276367,"Before",16.5217590332031,72,72,0,0,0,1,5,0,0,1,112.767007082944,1
98,342,"Treatment","Promotion","Eligible","Enrolled",1,57.0710983276367,"Before",17.6668605804443,25,18,6,0,0,0,3,1,0,0,112.767007082944,1
98,342,"Treatment","Promotion","Eligible","Enrolled",1,57.0710983276367,"After",14.5474538803101,26,19,6,0,0,0,3,1,0,0,112.767007082944,1
98,345,"Treatment","Promotion","Eligible","Enrolled",1,55.1004638671875,"After",11.14710521698,26,22,6,4,0,0,3,1,0,0,112.767007082944,1
98,345,"Treatment","Promotion","Eligible","Enrolled",1,55.1004638671875,"Before",17.9680442810059,25,21,6,4,0,0,3,1,0,0,112.767007082944,1
98,346,"Treatment","Promotion","Eligible","Enrolled",1,52.0092735290527,"After",12.13685131073,28,28,0,4,0,0,4,1,0,0,112.767007082944,1
98,346,"Treatment","Promotion","Eligible","Enrolled",1,52.0092735290527,"Before",15.6318359375,27,27,0,4,0,0,4,1,0,0,112.767007082944,1
98,352,"Treatment","Promotion","Eligible","Enrolled",1,52.0092735290527,"After",5.15344715118408,22,20,3,6,0,1,5,1,0,0,112.767007082944,1
98,352,"Treatment","Promotion","Eligible","Enrolled",1,52.0092735290527,"Before",10.7141990661621,22,19,3,6,0,1,5,1,0,0,112.767007082944,1
98,353,"Treatment","Promotion","Eligible","Enrolled",1,51.5455932617188,"Before",15.8746614456177,45,44,0,0.5,0,0,5,1,0,0,112.767007082944,1
98,353,"Treatment","Promotion","Eligible","Enrolled",1,51.5455932617188,"After",6.6262788772583,46,45,0,0.5,0,0,5,1,0,0,112.767007082944,1
98,356,"Treatment","Promotion","Eligible","Enrolled",1,52.6661529541016,"Before",14.6838121414185,29,26,6,6,0,0,5,1,0,0,112.767007082944,1
98,356,"Treatment","Promotion","Eligible","Enrolled",1,52.6661529541016,"After",1.06211018562317,30,27,6,6,0,0,5,1,0,0,112.767007082944,1
98,357,"Treatment","Promotion","Eligible","Enrolled",1,57.1870155334473,"After",0.137507632374763,56,53,1,0,0,0,6,1,0,0,112.767007082944,1
98,357,"Treatment","Promotion","Eligible","Enrolled",1,57.1870155334473,"Before",15.4340324401855,55,52,1,0,0,0,6,1,0,0,112.767007082944,1
98,358,"Treatment","Promotion","Eligible","Enrolled",1,51.3500747680664,"Before",13.0302333831787,39,34,0,1,0,0,6,1,0,0,112.767007082944,1
98,358,"Treatment","Promotion","Eligible","Enrolled",1,51.3500747680664,"After",3.20254254341125,39,34,0,1,0,0,6,1,0,0,112.767007082944,1
98,361,"Treatment","Promotion","Eligible","Enrolled",1,56.9938163757324,"Before",15.2259702682495,24,21,6,6,0,1,3,1,0,0,112.767007082944,1
98,361,"Treatment","Promotion","Eligible","Enrolled",1,56.9938163757324,"After",7.70278453826904,24,22,6,6,0,1,3,1,0,0,112.767007082944,1
98,371,"Treatment","Promotion","Eligible","Enrolled",1,51.3910369873047,"After",0.656579196453094,27,28,6,0,0,1,6,1,1,0,112.767007082944,1
98,371,"Treatment","Promotion","Eligible","Enrolled",1,51.3910369873047,"Before",9.97024250030518,25,27,6,0,0,1,6,1,1,0,112.767007082944,1
98,379,"Treatment","Promotion","Eligible","Enrolled",1,57.5347747802734,"After",7.49805736541748,29,25,6,3,0,0,5,1,0,0,112.767007082944,1
98,379,"Treatment","Promotion","Eligible","Enrolled",1,57.5347747802734,"Before",14.3275604248047,27,24,6,3,0,0,5,1,0,0,112.767007082944,1
98,381,"Treatment","Promotion","Eligible","Enrolled",1,57.4034004211426,"After",6.13943195343018,44,40,3,4,0,0,8,0,0,0,112.767007082944,1
98,381,"Treatment","Promotion","Eligible","Enrolled",1,57.4034004211426,"Before",13.018084526062,43,39,3,4,0,0,8,0,0,0,112.767007082944,1
98,382,"Treatment","Promotion","Eligible","Enrolled",1,57.0579605102539,"After",22.6663341522217,78,41,0,2,1,1,7,0,0,1,112.767007082944,1
98,382,"Treatment","Promotion","Eligible","Enrolled",1,57.0579605102539,"Before",14.6712036132812,77,41,0,2,1,1,7,0,0,1,112.767007082944,1
98,383,"Treatment","Promotion","Eligible","Enrolled",1,44.4876327514648,"Before",7.1437726020813,44,42,0,0,0,1,8,1,0,1,112.767007082944,1
98,383,"Treatment","Promotion","Eligible","Enrolled",1,44.4876327514648,"After",2.21986508369446,45,43,0,0,0,1,8,1,0,1,112.767007082944,1
98,384,"Treatment","Promotion","Eligible","Enrolled",1,42.1947441101074,"After",0,48,42,0,0,0,1,7,1,0,1,112.767007082944,1
98,384,"Treatment","Promotion","Eligible","Enrolled",1,42.1947441101074,"Before",9.34909629821777,47,41,0,0,0,1,7,1,0,1,112.767007082944,1
98,388,"Treatment","Promotion","Eligible","Enrolled",1,54.7527046203613,"Before",13.1623907089233,38,31,3,0,0,1,5,1,0,0,112.767007082944,1
98,388,"Treatment","Promotion","Eligible","Enrolled",1,54.7527046203613,"After",0.660073459148407,39,32,3,0,0,1,5,1,0,0,112.767007082944,1
98,389,"Treatment","Promotion","Eligible","Enrolled",1,55.4095840454102,"After",4.12971591949463,34,28,2,6,0,1,6,1,1,0,112.767007082944,1
98,389,"Treatment","Promotion","Eligible","Enrolled",1,55.4095840454102,"Before",10.7615985870361,33,27,2,6,0,1,6,1,1,0,112.767007082944,1
98,390,"Treatment","Promotion","Eligible","Enrolled",1,55.7959823608398,"Before",13.6836280822754,52,59,0,0,0,1,5,1,0,0,112.767007082944,1
98,390,"Treatment","Promotion","Eligible","Enrolled",1,55.7959823608398,"After",12.1223611831665,53,60,0,0,0,1,5,1,0,0,112.767007082944,1
98,392,"Treatment","Promotion","Eligible","Enrolled",1,51.1591949462891,"Before",13.5362501144409,34,33,2,0,0,0,6,1,0,0,112.767007082944,1
98,392,"Treatment","Promotion","Eligible","Enrolled",1,51.1591949462891,"After",3.96352410316467,35,35,2,0,0,0,6,1,0,0,112.767007082944,1
98,395,"Treatment","Promotion","Eligible","Enrolled",1,52.8979911804199,"After",4.8267650604248,26,23,5,0,0,1,5,1,0,0,112.767007082944,1
98,395,"Treatment","Promotion","Eligible","Enrolled",1,52.8979911804199,"Before",11.2989559173584,25,22,5,0,0,1,5,1,0,0,112.767007082944,1
98,397,"Treatment","Promotion","Eligible","Enrolled",1,54.1731071472168,"Before",9.32539367675781,30,29,0,2,0,1,6,1,0,0,112.767007082944,1
98,397,"Treatment","Promotion","Eligible","Enrolled",1,54.1731071472168,"After",11.009316444397,31,30,0,2,0,1,6,1,0,0,112.767007082944,1
98,402,"Treatment","Promotion","Eligible","Enrolled",1,53.0911903381348,"Before",12.2188272476196,30,27,4,3,0,1,5,1,0,0,112.767007082944,1
98,402,"Treatment","Promotion","Eligible","Enrolled",1,53.0911903381348,"After",8.35872173309326,31,28,4,3,0,1,5,1,0,0,112.767007082944,1
98,403,"Treatment","Promotion","Eligible","Enrolled",1,56.2078857421875,"Before",7.92410612106323,54,44,0,0,0,1,8,1,0,2,112.767007082944,1
98,403,"Treatment","Promotion","Eligible","Enrolled",1,56.2078857421875,"After",1.40465474128723,55,45,0,0,0,1,8,1,0,2,112.767007082944,1
98,408,"Treatment","Promotion","Eligible","Enrolled",1,51.4683151245117,"After",0,29,27,0,0.5,0,1,6,1,0,0,112.767007082944,1
98,408,"Treatment","Promotion","Eligible","Enrolled",1,51.4683151245117,"Before",9.07154369354248,29,27,0,0.5,0,1,6,1,0,0,112.767007082944,1
98,410,"Treatment","Promotion","Eligible","Enrolled",1,55.9505424499512,"After",2.04772210121155,26,25,6,0,0,0,3,1,1,0,112.767007082944,1
98,410,"Treatment","Promotion","Eligible","Enrolled",1,55.9505424499512,"Before",18.531270980835,25,24,6,0,0,0,3,1,1,0,112.767007082944,1
98,411,"Treatment","Promotion","Eligible","Enrolled",1,48.1452865600586,"Before",9.45479393005371,39,37,4,0,0,1,7,1,0,0,112.767007082944,1
98,411,"Treatment","Promotion","Eligible","Enrolled",1,48.1452865600586,"After",0,40,38,4,0,0,1,7,1,0,0,112.767007082944,1
98,412,"Treatment","Promotion","Eligible","Enrolled",1,56.143741607666,"Before",13.3629102706909,23,18,6,4,0,0,5,1,0,0,112.767007082944,1
98,412,"Treatment","Promotion","Eligible","Enrolled",1,56.143741607666,"After",0.368843257427216,24,19,6,4,0,0,5,1,0,0,112.767007082944,1
98,413,"Treatment","Promotion","Eligible","Enrolled",0,54.4049453735352,"Before",20.1366901397705,60,60,0,0,0,1,2,1,0,0,112.767007082944,1
98,413,"Treatment","Promotion","Eligible","Enrolled",0,54.4049453735352,"After",0.865637004375458,61,61,0,0,0,1,2,1,0,0,112.767007082944,1
98,419,"Treatment","Promotion","Eligible","Enrolled",1,56.6305999755859,"After",14.3185682296753,81,71,0,0,0,1,8,1,0,1,112.767007082944,1
98,419,"Treatment","Promotion","Eligible","Enrolled",1,56.6305999755859,"Before",7.84322214126587,80,70,0,0,0,1,8,1,0,1,112.767007082944,1
98,422,"Treatment","Promotion","Eligible","Enrolled",1,53.3230285644531,"After",22.9255313873291,66,64,0,0,0,1,2,1,0,1,112.767007082944,1
98,422,"Treatment","Promotion","Eligible","Enrolled",1,53.3230285644531,"Before",20.3727130889893,65,63,0,0,0,1,2,1,0,1,112.767007082944,1
98,424,"Treatment","Promotion","Eligible","Enrolled",1,51.7387962341309,"After",0,29,27,3,0,0,1,5,1,0,0,112.767007082944,1
98,424,"Treatment","Promotion","Eligible","Enrolled",1,51.7387962341309,"Before",12.0083885192871,28,27,3,0,0,1,5,1,0,0,112.767007082944,1
98,433,"Treatment","Promotion","Eligible","Enrolled",1,54.7913436889648,"Before",12.7875490188599,70,68,0,0,0,1,6,1,0,5,112.767007082944,1
98,433,"Treatment","Promotion","Eligible","Enrolled",1,54.7913436889648,"After",1.94437527656555,71,69,0,0,0,1,6,1,0,5,112.767007082944,1
98,435,"Treatment","Promotion","Eligible","Enrolled",1,47.8361663818359,"Before",12.0226125717163,48,32,3,0,0,1,6,1,0,1,112.767007082944,1
98,435,"Treatment","Promotion","Eligible","Enrolled",1,47.8361663818359,"After",2.4024441242218,49,33,3,0,0,1,6,1,0,1,112.767007082944,1
98,437,"Treatment","Promotion","Eligible","Enrolled",1,53.6576538085938,"Before",9.57813739776611,42,40,0,0,0,0,8,1,0,1,112.767007082944,1
98,437,"Treatment","Promotion","Eligible","Enrolled",1,53.6576538085938,"After",5.44003009796143,43,42,0,0,0,0,8,1,0,1,112.767007082944,1
98,445,"Treatment","Promotion","Eligible","Enrolled",1,51.5842361450195,"After",7.15339946746826,40,36,3,0,0,1,9,0,0,1,112.767007082944,1
98,445,"Treatment","Promotion","Eligible","Enrolled",1,51.5842361450195,"Before",8.03084564208984,39,35,3,0,0,1,9,0,0,1,112.767007082944,1
98,450,"Treatment","Promotion","Eligible","Enrolled",0,48.2998466491699,"After",3.18587899208069,35,35,0,2,0,0,7,1,0,1,112.767007082944,1
98,450,"Treatment","Promotion","Eligible","Enrolled",0,48.2998466491699,"Before",10.7015047073364,34,33,0,2,0,0,7,1,0,1,112.767007082944,1
98,455,"Treatment","Promotion","Eligible","Enrolled",1,45.7882537841797,"After",5.84457874298096,50,36,2,0,0,0,7,1,0,1,112.767007082944,1
98,455,"Treatment","Promotion","Eligible","Enrolled",1,45.7882537841797,"Before",12.8256311416626,49,35,2,0,0,0,7,1,0,1,112.767007082944,1
98,459,"Treatment","Promotion","Eligible","Enrolled",1,52.0092735290527,"Before",14.1333351135254,28,28,3,0,0,1,4,1,0,0,112.767007082944,1
98,459,"Treatment","Promotion","Eligible","Enrolled",1,52.0092735290527,"After",8.82626056671143,29,29,3,0,0,1,4,1,0,0,112.767007082944,1
98,461,"Treatment","Promotion","Eligible","Enrolled",1,55.2805252075195,"After",2.52870774269104,43,40,0,0,0,1,7,1,0,0,112.767007082944,1
98,461,"Treatment","Promotion","Eligible","Enrolled",1,55.2805252075195,"Before",8.70407867431641,41,39,0,0,0,1,7,1,0,0,112.767007082944,1
98,467,"Treatment","Promotion","Eligible","Enrolled",1,51.1591949462891,"Before",10.622278213501,32,31,2,2,0,1,6,1,0,0,112.767007082944,1
98,467,"Treatment","Promotion","Eligible","Enrolled",1,51.1591949462891,"After",0,33,32,2,2,0,1,6,1,0,0,112.767007082944,1
98,468,"Treatment","Promotion","Eligible","Enrolled",1,52.1638336181641,"Before",15.8516931533813,43,36,3,0,0,1,4,1,0,0,112.767007082944,1
98,468,"Treatment","Promotion","Eligible","Enrolled",1,52.1638336181641,"After",1.3153555393219,44,37,3,0,0,1,4,1,0,0,112.767007082944,1
98,469,"Treatment","Promotion","Eligible","Enrolled",1,52.3183937072754,"Before",11.9312829971313,26,26,4,2,0,1,5,1,0,1,112.767007082944,1
98,469,"Treatment","Promotion","Eligible","Enrolled",1,52.3183937072754,"After",1.08175110816956,28,28,4,2,0,1,5,1,0,1,112.767007082944,1
98,470,"Treatment","Promotion","Eligible","Enrolled",1,48.995361328125,"Before",18.1443119049072,60,50,0,0,0,1,3,1,0,0,112.767007082944,1
98,470,"Treatment","Promotion","Eligible","Enrolled",1,48.995361328125,"After",1.58188557624817,60,50,0,0,0,1,3,1,0,0,112.767007082944,1
98,471,"Treatment","Promotion","Eligible","Enrolled",1,52.3183937072754,"Before",10.3188724517822,38,41,3,2,0,1,8,1,0,0,112.767007082944,1
98,471,"Treatment","Promotion","Eligible","Enrolled",1,52.3183937072754,"After",0,39,41,3,2,0,1,8,1,0,0,112.767007082944,1
106,473,"Treatment","Promotion","Eligible","Enrolled",1,55.5896453857422,"After",4.98025608062744,71,68,1,0,0,0,7,1,0,1,109.358906463083,1
106,473,"Treatment","Promotion","Eligible","Enrolled",1,55.5896453857422,"Before",13.6609878540039,70,67,1,0,0,0,7,1,0,1,109.358906463083,1
106,474,"Treatment","Promotion","Eligible","Enrolled",1,51.5455932617188,"Before",12.8470058441162,38,36,6,2,0,0,8,0,1,0,109.358906463083,1
106,474,"Treatment","Promotion","Eligible","Enrolled",1,51.5455932617188,"After",9.68507862091064,39,37,6,2,0,0,8,0,1,0,109.358906463083,1
106,476,"Treatment","Promotion","Eligible","Enrolled",1,54.0185470581055,"After",21.4379920959473,40,36,6,4,0,0,8,1,0,0,109.358906463083,1
106,476,"Treatment","Promotion","Eligible","Enrolled",1,54.0185470581055,"Before",9.88198471069336,38,35,6,4,0,0,8,1,0,0,109.358906463083,1
106,483,"Treatment","Promotion","Eligible","Enrolled",1,56.6050987243652,"After",8.31067180633545,56,37,0,0,0,0,4,1,0,1,109.358906463083,1
106,483,"Treatment","Promotion","Eligible","Enrolled",1,56.6050987243652,"Before",18.3379554748535,55,36,0,0,0,0,4,1,0,1,109.358906463083,1
106,488,"Treatment","Promotion","Eligible","Enrolled",1,51.7774353027344,"Before",14.5230598449707,34,35,1,1,0,0,7,0,1,0,109.358906463083,1
106,488,"Treatment","Promotion","Eligible","Enrolled",1,51.7774353027344,"After",14.2140111923218,35,36,1,1,0,0,7,0,1,0,109.358906463083,1
106,490,"Treatment","Promotion","Eligible","Enrolled",1,57.7024726867676,"After",4.02069282531738,42,44,0,1,0,0,8,0,0,0,109.358906463083,1
106,490,"Treatment","Promotion","Eligible","Enrolled",1,57.7024726867676,"Before",12.0329961776733,41,43,0,1,0,0,8,0,0,0,109.358906463083,1
106,491,"Treatment","Promotion","Eligible","Enrolled",1,56.2596588134766,"After",6.78178215026855,35,35,16,2,0,0,8,0,1,0,109.358906463083,1
106,491,"Treatment","Promotion","Eligible","Enrolled",1,56.2596588134766,"Before",16.3631401062012,34,34,16,2,0,0,8,0,1,0,109.358906463083,1
